Position,Ratio
9773,0.16666666666666666
22178,0.09523809523809523
23681,0.09523809523809523
33496,0.03333333333333333
55086,0.14285714285714285
112447,0.5
534324,0.018518518518518517
709227,0.25
1207819,0.2
1228586,0.05555555555555555
1231174,0.05555555555555555
1393852,0.07692307692307693
1608281,0.125
1902865,0.125
1902868,0.125
1974587,0.125
2276319,0.5
2599960,0.25
2644618,0.07692307692307693
2687840,0.07142857142857142
2707806,0.0625
2932268,0.25
3071372,0.11538461538461539
3071737,0.11538461538461539
3073938,0.11538461538461539
3105817,0.017241379310344827
3201598,0.125
3203316,0.125
3224111,0.1111111111111111
3484626,1.0
3609104,0.15
3609127,0.15
3610043,0.15
3610097,0.15
3610168,0.15
3610354,0.15
3610413,0.15
3611632,0.15
3611633,0.15
3611704,0.15
3611722,0.15
3611732,0.15
3611741,0.15
3613084,0.15
3613231,0.15
3613337,0.15
3613569,0.15
3614916,0.15
3616325,0.1
3617280,0.1
3618553,0.1
3619651,0.1
3620072,0.1
3621275,0.1
3622702,0.1
3623342,0.1
3626016,0.1
3632680,0.1
3632718,0.1
3633045,0.1
3633099,0.1
3634720,0.18181818181818182
3634721,0.18181818181818182
3634796,0.18181818181818182
3634910,0.18181818181818182
3634945,0.18181818181818182
3634946,0.18181818181818182
3858401,0.05555555555555555
3875451,0.029411764705882353
3888241,0.034482758620689655
4082598,0.0625
4187775,0.14285714285714285
4189687,0.024390243902439025
4243283,0.1111111111111111
4380000,0.038461538461538464
4652142,0.2
5240609,0.02857142857142857
5277241,0.024390243902439025
5296520,0.05555555555555555
5494228,0.15384615384615385
5497422,0.15384615384615385
5568592,0.25
5733241,0.3333333333333333
5874275,0.05
6054492,0.058823529411764705
6256782,0.07142857142857142
6341089,0.2
6490864,0.2
6587842,0.09090909090909091
6597506,0.2
6623487,0.07692307692307693
6645172,0.3333333333333333
6757636,2.0
6757655,2.0
7040931,0.5
7357619,1.0
9232220,1.0
9466604,1.0
9734921,1.0
9839313,1.0
9882046,0.5
10013522,0.16666666666666666
10019560,1.0
10653840,1.0
10875256,1.0
10915427,1.0
11017525,1.0
11162058,0.14285714285714285
11216880,1.0
11584680,1.0
11603365,1.0
11857798,0.25
11905532,3.0
11905533,3.0
11910437,3.0
11958727,1.0
12142019,1.0
12226541,1.0
12388772,1.0
12428465,1.0
12519166,1.0
12744959,0.3333333333333333
12868750,1.0
12938363,1.0
12951556,1.0
12979403,1.0
12998781,1.0
13109959,1.0
13257751,1.0
13259080,1.0
13292116,1.0
13364090,0.09090909090909091
13523759,1.0
13557058,0.08333333333333333
13558808,1.0
13602448,1.0
13951731,1.0
13971534,0.5
14316111,1.0
14320073,1.0
14827688,1.0
14906702,1.0
15086825,1.0
15226631,1.0
15273655,0.5
15286528,1.0
15593680,1.0
15609991,0.5
15644641,1.0
15714741,1.0
15777773,1.0
15848157,2.0
15861495,2.0
15876511,1.0
15907026,1.0
16119094,1.0
16143585,1.0
16148660,1.0
16219969,1.0
16238732,1.0
16256347,1.0
16456018,1.0
16597948,1.0
16683171,1.0
16792383,1.0
16838126,1.0
16863427,1.0
16875951,1.0
16982829,0.16666666666666666
17032160,1.0
17044105,1.0
17312141,1.0
17360989,2.0
17363726,2.0
17418367,0.5
17421593,0.5
17435968,1.0
18274573,1.0
18359741,1.0
18574257,1.0
18606953,1.0
18774111,0.125
18779106,1.0
18808927,1.0
18816626,1.0
18908972,1.0
18946473,1.0
19068964,1.0
19181359,1.0
19237195,1.0
19308373,2.0
19309911,2.0
19352435,1.0
19581770,1.0
19592410,1.0
19697625,0.09090909090909091
