Position,Ratio
9773,0.2857142857142857
22178,0.13636363636363635
23681,0.13636363636363635
33496,0.06451612903225806
55086,0.25
112447,0.6666666666666666
534324,0.03636363636363636
709227,0.4
1207819,0.3333333333333333
1228586,0.08108108108108109
1231174,0.08108108108108109
1393852,0.14285714285714285
1608281,0.2222222222222222
1902865,0.17647058823529413
1902868,0.17647058823529413
1974587,0.2222222222222222
2276319,0.6666666666666666
2599960,0.4
2644618,0.14285714285714285
2687840,0.13333333333333333
2707806,0.11764705882352941
2932268,0.4
3071372,0.14814814814814814
3071737,0.14814814814814814
3073938,0.14814814814814814
3105817,0.03389830508474576
3201598,0.17647058823529413
3203316,0.17647058823529413
3224111,0.2
3484626,2.0
3609104,0.15702479338842976
3609127,0.15702479338842976
3610043,0.15702479338842976
3610097,0.15702479338842976
3610168,0.15702479338842976
3610354,0.15702479338842976
3610413,0.15702479338842976
3611632,0.15702479338842976
3611633,0.15702479338842976
3611704,0.15702479338842976
3611722,0.15702479338842976
3611732,0.15702479338842976
3611741,0.15702479338842976
3613084,0.15702479338842976
3613231,0.15702479338842976
3613337,0.15702479338842976
3613569,0.15702479338842976
3614916,0.15702479338842976
3616325,0.10687022900763359
3617280,0.10687022900763359
3618553,0.10687022900763359
3619651,0.10687022900763359
3620072,0.10687022900763359
3621275,0.10687022900763359
3622702,0.10687022900763359
3623342,0.10687022900763359
3626016,0.10687022900763359
3632680,0.10687022900763359
3632718,0.10687022900763359
3633045,0.10687022900763359
3633099,0.10687022900763359
3634720,0.20588235294117646
3634721,0.20588235294117646
3634796,0.20588235294117646
3634910,0.20588235294117646
3634945,0.20588235294117646
3634946,0.20588235294117646
3858401,0.10526315789473684
3875451,0.05714285714285714
3888241,0.06666666666666667
4082598,0.11764705882352941
4187775,0.25
4189687,0.047619047619047616
4243283,0.2
4380000,0.07407407407407407
4652142,0.3333333333333333
5240609,0.05555555555555555
5277241,0.047619047619047616
5296520,0.10526315789473684
5494228,0.21428571428571427
5497422,0.21428571428571427
5568592,0.4
5733241,0.5
5874275,0.09523809523809523
6054492,0.1111111111111111
6256782,0.13333333333333333
6341089,0.3333333333333333
6490864,0.3333333333333333
6587842,0.16666666666666666
6597506,0.3333333333333333
6623487,0.14285714285714285
6645172,0.5
6757636,1.5
6757655,1.5
7040931,0.6666666666666666
7357619,2.0
9232220,1.0
9466604,2.0
9734921,2.0
9839313,1.0
9882046,0.6666666666666666
10013522,0.2857142857142857
10019560,2.0
10653840,2.0
10875256,2.0
10915427,2.0
11017525,2.0
11162058,0.25
11216880,2.0
11584680,2.0
11603365,2.0
11857798,0.4
11905532,4.0
11905533,4.0
11910437,4.0
11958727,2.0
12142019,2.0
12226541,2.0
12388772,2.0
12428465,2.0
12519166,2.0
12744959,0.5
12868750,2.0
12938363,2.0
12951556,2.0
12979403,2.0
12998781,2.0
13109959,2.0
13257751,2.0
13259080,2.0
13292116,2.0
13364090,0.16666666666666666
13523759,2.0
13557058,0.15384615384615385
13558808,2.0
13602448,2.0
13951731,2.0
13971534,0.6666666666666666
14316111,2.0
14320073,2.0
14827688,2.0
14906702,2.0
15086825,2.0
15226631,2.0
15273655,0.6666666666666666
15286528,2.0
15593680,2.0
15609991,0.6666666666666666
15644641,2.0
15714741,2.0
15777773,2.0
15848157,3.0
15861495,3.0
15876511,2.0
15907026,2.0
16119094,2.0
16143585,2.0
16148660,2.0
16219969,2.0
16238732,2.0
16256347,2.0
16456018,2.0
16597948,1.0
16683171,2.0
16792383,2.0
16838126,2.0
16863427,2.0
16875951,2.0
16982829,0.2857142857142857
17032160,2.0
17044105,2.0
17312141,2.0
17360989,3.0
17363726,3.0
17418367,0.6
17421593,0.6
17435968,2.0
18274573,2.0
18359741,1.0
18574257,2.0
18606953,1.0
18774111,0.2222222222222222
18779106,2.0
18808927,1.0
18816626,2.0
18908972,2.0
18946473,2.0
19068964,2.0
19181359,2.0
19237195,2.0
19308373,3.0
19309911,3.0
19352435,2.0
19581770,2.0
19592410,2.0
19697625,0.16666666666666666
