Position,Ratio
9773,0.06923950056753689
22178,0.06923950056753689
23681,0.06923950056753689
33496,0.06923950056753689
55086,0.06923950056753689
112447,0.06923950056753689
534324,0.011328527291452112
709227,0.02552204176334107
1207819,0.027409372236958447
1228586,0.027409372236958447
1231174,0.027409372236958447
1393852,0.013237063778580025
1608281,0.01861252115059222
1902865,0.018404907975460124
1902868,0.018404907975460124
1974587,0.0196078431372549
2276319,0.018302828618968387
2599960,0.01855176540993417
2644618,0.01855176540993417
2687840,0.01855176540993417
2707806,0.008935824532900082
2932268,0.040553907022749754
3071372,0.040553907022749754
3071737,0.040553907022749754
3073938,0.040553907022749754
3105817,0.020088192062714356
3201598,0.020088192062714356
3203316,0.020088192062714356
3224111,0.020088192062714356
3484626,0.03225806451612903
3609104,0.10973084886128365
3609127,0.10973084886128365
3610043,0.10973084886128365
3610097,0.10973084886128365
3610168,0.10973084886128365
3610354,0.10973084886128365
3610413,0.10973084886128365
3611632,0.10973084886128365
3611633,0.10973084886128365
3611704,0.10973084886128365
3611722,0.10973084886128365
3611732,0.10973084886128365
3611741,0.10973084886128365
3613084,0.10973084886128365
3613231,0.10973084886128365
3613337,0.10973084886128365
3613569,0.10973084886128365
3614916,0.10973084886128365
3616325,0.10973084886128365
3617280,0.10973084886128365
3618553,0.10973084886128365
3619651,0.10973084886128365
3620072,0.10973084886128365
3621275,0.10973084886128365
3622702,0.10973084886128365
3623342,0.10973084886128365
3626016,0.10973084886128365
3632680,0.10973084886128365
3632718,0.10973084886128365
3633045,0.10973084886128365
3633099,0.10973084886128365
3634720,0.10973084886128365
3634721,0.10973084886128365
3634796,0.10973084886128365
3634910,0.10973084886128365
3634945,0.10973084886128365
3634946,0.10973084886128365
3858401,0.015114578254509996
3875451,0.015114578254509996
3888241,0.015114578254509996
4082598,0.0065050266114725025
4187775,0.024979854955680905
4189687,0.024979854955680905
4243283,0.024979854955680905
4380000,0.010566762728146014
4652142,0.009235936188077247
5240609,0.010127409343351846
5277241,0.010127409343351846
5296520,0.010127409343351846
5494228,0.01477832512315271
5497422,0.01477832512315271
5568592,0.015256588072122055
5733241,0.02152641878669276
5874275,0.004908522980812138
6054492,0.010270774976657331
6256782,0.048723897911832945
6341089,0.048723897911832945
6490864,0.0071848465055519275
6587842,0.033816425120772944
6597506,0.033816425120772944
6623487,0.03614457831325301
6645172,0.03614457831325301
6757636,0.05982905982905983
6757655,0.05982905982905983
7040931,0.0196078431372549
7357619,0.03914590747330961
9232220,0.03225806451612903
9466604,0.1208791208791209
9734921,0.15492957746478875
9839313,0.1891891891891892
9882046,0.1891891891891892
10013522,0.1891891891891892
10019560,0.1891891891891892
10653840,0.026763990267639905
10875256,21.0
10915427,21.0
11017525,0.15492957746478875
11162058,0.20792079207920794
11216880,0.20792079207920794
11584680,1.909090909090909
11603365,1.909090909090909
11857798,0.4214876033057851
11905532,0.4214876033057851
11905533,0.4214876033057851
11910437,0.4214876033057851
11958727,0.4214876033057851
12142019,1.0
12226541,1.0
12388772,0.411764705882353
12428465,0.411764705882353
12519166,0.3548387096774194
12744959,0.26829268292682934
12868750,0.15492957746478875
12938363,1.952380952380952
12951556,1.952380952380952
12979403,1.952380952380952
12998781,1.952380952380952
13109959,1.0
13257751,1.952380952380952
13259080,1.952380952380952
13292116,1.952380952380952
13364090,1.952380952380952
13523759,0.09365558912386707
13557058,0.09365558912386707
13558808,0.09365558912386707
13602448,0.5238095238095238
13951731,0.3548387096774194
13971534,11.0
14316111,11.0
14320073,0.07284768211920531
14827688,0.17355371900826447
14906702,0.17355371900826447
15086825,1.0
15226631,1.0
15273655,1.0
15286528,1.0
15593680,1.4761904761904763
15609991,1.4761904761904763
15644641,1.4761904761904763
15714741,21.0
15777773,21.0
15848157,1.0
15861495,1.0
15876511,1.0
15907026,1.0
16119094,31.0
16143585,31.0
16148660,31.0
16219969,2.818181818181818
16238732,2.818181818181818
16256347,2.818181818181818
16456018,11.0
16597948,0.5238095238095238
16683171,11.0
16792383,1.0
16838126,1.0
16863427,1.0
16875951,1.0
16982829,0.3827160493827161
17032160,0.3827160493827161
17044105,0.3827160493827161
17312141,1.4878048780487805
17360989,1.4878048780487805
17363726,1.4878048780487805
17418367,1.4878048780487805
17421593,1.4878048780487805
17435968,1.4878048780487805
18274573,1.909090909090909
18359741,1.909090909090909
18574257,1.0
18606953,0.5238095238095238
18774111,0.4505494505494505
18779106,0.4505494505494505
18808927,0.4505494505494505
18816626,0.4505494505494505
18908972,1.909090909090909
18946473,1.909090909090909
19068964,11.0
19181359,1.0
19237195,40.99999999999999
19308373,40.99999999999999
19309911,40.99999999999999
19352435,40.99999999999999
19581770,21.0
19592410,21.0
19697625,0.09909909909909911
