Position,Ratio
14966,11.0
2040768,1.0
5460055,11.0
11186761,0.3548387096774194
11202828,21.0
11211636,21.0
11218614,0.21568627450980396
11227055,50.99999999999999
11227060,50.99999999999999
11227070,50.99999999999999
11227071,50.99999999999999
11227749,50.99999999999999
11702773,0.060665362035225046
11702774,0.060665362035225046
11702806,0.060665362035225046
11725026,0.05817174515235457
11728927,0.05817174515235457
11731927,0.16398713826366557
11732512,0.16398713826366557
11732521,0.16398713826366557
11732792,0.16398713826366557
11732938,0.16398713826366557
11818200,0.5238095238095238
11829304,0.26829268292682934
12806581,1.0
13448933,1.952380952380952
13449816,1.952380952380952
13449821,1.952380952380952
13449823,1.952380952380952
14080885,11.0
16309931,11.0
17402477,11.0
18036595,11.0
18155812,11.0
18741486,11.0
20278977,11.0
21046447,11.0
23206476,1.0
26457834,21.0
26458077,21.0
26474069,11.0
26579341,11.0
