Position,Ratio
9734921,1.5
9839313,1.5
10915427,1.5
11017525,1.5
11584680,1.5
11603365,1.5
11857798,2.0
11905532,2.0
11905533,2.0
11910437,2.0
11958727,2.0
12388772,3.0
12428465,3.0
12938363,1.6666666666666667
12951556,1.6666666666666667
12979403,1.6666666666666667
12998781,1.6666666666666667
13109959,2.0
13257751,2.0
13259080,2.0
13292116,2.0
14316111,3.0
14320073,3.0
15226631,1.3333333333333333
15273655,1.3333333333333333
15286528,1.3333333333333333
15593680,1.3333333333333333
15609991,1.3333333333333333
15644641,1.3333333333333333
15848157,2.5
15861495,2.5
15876511,2.5
15907026,2.5
16148660,2.5
16219969,2.5
16238732,2.5
16256347,2.5
16597948,1.5
16683171,1.5
16792383,1.3333333333333333
16838126,1.3333333333333333
16863427,1.3333333333333333
17312141,1.4
17360989,1.4
17363726,1.4
17418367,1.4
17421593,1.4
17435968,1.4
18274573,1.5
18359741,1.5
18774111,1.75
18779106,1.75
18808927,1.75
18816626,1.75
18908972,1.75
18946473,1.75
19068964,2.0
19181359,3.0
19237195,3.0
19308373,3.0
19309911,3.0
19352435,3.0
19581770,3.0
19592410,3.0
