Position,Ratio
100,0.42857142857142855
82825,0.42857142857142855
1247713,2.0
1405085,2.0
1775592,2.0
3057628,2.0
3775054,2.0
4919240,2.0
5482374,2.0
5755261,2.0
6035523,2.0
6890304,0.6666666666666666
6983113,1.0
9507519,1.0
10163762,2.0
13418566,0.4
13577383,0.06349206349206349
13591813,0.06349206349206349
13591845,0.06349206349206349
13599597,0.0273224043715847
13599643,0.0273224043715847
13599674,0.0273224043715847
13685858,0.0273224043715847
13701908,0.0273224043715847
13718411,0.0273224043715847
13720322,0.0273224043715847
13736776,0.0273224043715847
13754783,0.0273224043715847
13783852,0.02127659574468085
13784863,0.02127659574468085
13789583,0.02127659574468085
13816311,0.02127659574468085
13838146,0.02127659574468085
13861982,0.02127659574468085
14189769,0.012195121951219513
14212272,0.012195121951219513
14216080,0.08653846153846154
14216123,0.08653846153846154
14219070,0.08653846153846154
14219510,0.08653846153846154
14219628,0.08653846153846154
14219751,0.08653846153846154
14219825,0.08653846153846154
14224329,0.08653846153846154
14865971,0.75
14865975,0.75
15379713,0.0425531914893617
