Position,Ratio
14966,11.0
10859252,0.26829268292682934
11702773,0.06836964688204358
11702806,0.06836964688204358
11725026,0.06836964688204358
11725027,0.06836964688204358
11728927,0.06836964688204358
11731582,0.06836964688204358
11732521,0.06836964688204358
11732792,0.06836964688204358
11732938,0.06836964688204358
11829304,0.05370843989769821
11869716,0.05370843989769821
12887073,0.010270774976657331
13259889,0.06832298136645963
13444034,0.19254658385093165
13448933,0.19254658385093165
13449789,0.19254658385093165
23269656,11.0
24829522,0.18032786885245905
25055490,0.5238095238095238
26880870,0.21568627450980396
