Position,Ratio
14966,2.0
10859252,0.4
11702773,0.07462686567164178
11702806,0.07462686567164178
11725026,0.07462686567164178
11725027,0.07462686567164178
11728927,0.07462686567164178
11731582,0.07462686567164178
11732521,0.07462686567164178
11732792,0.07462686567164178
11732938,0.07462686567164178
11829304,0.075
11869716,0.075
12887073,0.018518518518518517
13259889,0.11764705882352941
13444034,0.23529411764705882
13448933,0.23529411764705882
13449789,0.23529411764705882
23269656,2.0
24829522,0.2857142857142857
25055490,0.6666666666666666
26880870,0.3333333333333333
