1708,0.4444444444444444
1718,0.4444444444444444
1966,0.4444444444444444
2585,0.4444444444444444
2593,0.4444444444444444
2624,0.4444444444444444
2967,0.4444444444444444
5686,0.4444444444444444
6110,0.4444444444444444
9773,0.4444444444444444
10138,0.4444444444444444
10142,0.4444444444444444
10152,0.4444444444444444
12746,0.4444444444444444
13881,0.4444444444444444
14597,0.07777777777777778
15970,0.07777777777777778
22178,0.07777777777777778
22567,0.07777777777777778
23681,0.07777777777777778
24322,0.07777777777777778
33481,0.030837004405286344
33496,0.030837004405286344
33743,0.030837004405286344
43185,0.030837004405286344
43620,0.030837004405286344
45593,0.030837004405286344
48565,0.09333333333333334
49042,0.09333333333333334
49115,0.09333333333333334
49306,0.09333333333333334
55086,0.09333333333333334
56257,0.09333333333333334
61986,0.025
85781,0.12
85834,0.12
85836,0.12
85844,0.12
86536,0.12
112447,0.03
112950,0.03
130003,0.018867924528301886
204597,0.028169014084507043
241744,0.014814814814814815
291601,0.06451612903225806
291647,0.06451612903225806
291656,0.06451612903225806
321630,0.02459016393442623
321636,0.02459016393442623
351381,0.022222222222222223
368556,0.031746031746031744
404791,0.16
407493,0.16
407494,0.16
407507,0.16
407520,0.16
407539,0.16
407596,0.16
439810,0.03278688524590164
455039,0.02727272727272727
455129,0.02727272727272727
479388,0.044444444444444446
479424,0.044444444444444446
484672,0.044444444444444446
498083,0.12790697674418605
498685,0.12790697674418605
498702,0.12790697674418605
498709,0.12790697674418605
498716,0.12790697674418605
501152,0.12790697674418605
502811,0.12790697674418605
502813,0.12790697674418605
502819,0.12790697674418605
502825,0.12790697674418605
502829,0.12790697674418605
503311,0.12790697674418605
503340,0.12790697674418605
503354,0.12790697674418605
503360,0.12790697674418605
503373,0.12790697674418605
503397,0.12790697674418605
503433,0.12790697674418605
503832,0.12790697674418605
503834,0.12790697674418605
503869,0.12790697674418605
514173,0.08450704225352113
514174,0.08450704225352113
514446,0.08450704225352113
514645,0.08450704225352113
514743,0.08450704225352113
534324,0.0316622691292876
534334,0.0316622691292876
535369,0.0316622691292876
535372,0.0316622691292876
535385,0.0316622691292876
535397,0.0316622691292876
535406,0.0316622691292876
535435,0.0316622691292876
535441,0.0316622691292876
535452,0.0316622691292876
535461,0.0316622691292876
566041,0.05405405405405406
583144,0.15
583155,0.15
585982,0.006006006006006006
621017,0.022598870056497175
623724,0.022598870056497175
623752,0.022598870056497175
640169,0.024390243902439025
640178,0.024390243902439025
670681,0.03968253968253968
671303,0.03968253968253968
671361,0.03968253968253968
671376,0.03968253968253968
676812,0.03305785123966942
677350,0.03305785123966942
677353,0.03305785123966942
708230,0.020134228187919462
709227,0.020134228187919462
737254,0.05
744894,0.05
744912,0.05
744923,0.05
793732,0.0423728813559322
793803,0.0423728813559322
793856,0.0423728813559322
793857,0.0423728813559322
809072,0.030303030303030304
809079,0.030303030303030304
827159,0.037383177570093455
827205,0.037383177570093455
827207,0.037383177570093455
857177,0.024390243902439025
875154,0.0273972602739726
885800,0.0273972602739726
889643,0.0273972602739726
987580,0.01680672268907563
1017469,0.018691588785046728
1017474,0.018691588785046728
1023133,0.018691588785046728
1037671,0.02564102564102564
1048094,0.023255813953488372
1066264,0.06666666666666667
1075132,0.04794520547945205
1075142,0.04794520547945205
1082955,0.04794520547945205
1082971,0.04794520547945205
1083819,0.04794520547945205
1088384,0.04794520547945205
1093364,0.06060606060606061
1127183,0.03389830508474576
1142392,0.014705882352941176
1146244,0.014705882352941176
1179338,0.01935483870967742
1183811,0.01935483870967742
1189400,0.04741379310344827
1195580,0.04741379310344827
1195594,0.04741379310344827
1195639,0.04741379310344827
1198829,0.04741379310344827
1198832,0.04741379310344827
1198867,0.04741379310344827
1198890,0.04741379310344827
1198895,0.04741379310344827
1198896,0.04741379310344827
1207819,0.013513513513513514
1228586,0.017699115044247787
1231174,0.031746031746031744
1259841,0.10638297872340426
1259847,0.10638297872340426
1259862,0.10638297872340426
1260338,0.10638297872340426
1302721,0.03164556962025317
1307620,0.03164556962025317
1310997,0.03164556962025317
1311865,0.03164556962025317
1322100,0.037037037037037035
1322107,0.037037037037037035
1322111,0.037037037037037035
1341178,0.03278688524590164
1341524,0.03278688524590164
1351366,0.03278688524590164
1379864,0.23529411764705882
1388944,0.23529411764705882
1388964,0.23529411764705882
1389401,0.23529411764705882
1390217,0.23529411764705882
1390302,0.23529411764705882
1390518,0.23529411764705882
1390667,0.23529411764705882
1391274,0.23529411764705882
1391400,0.23529411764705882
1391417,0.23529411764705882
1391586,0.23529411764705882
1391603,0.23529411764705882
1391867,0.23529411764705882
1391881,0.23529411764705882
1391944,0.23529411764705882
1392080,0.23529411764705882
1392215,0.23529411764705882
1392251,0.23529411764705882
1392276,0.23529411764705882
1392286,0.23529411764705882
1392471,0.23529411764705882
1392477,0.23529411764705882
1392530,0.23529411764705882
1392883,0.23529411764705882
1392894,0.23529411764705882
1393519,0.23529411764705882
1393572,0.04807692307692308
1393765,0.04807692307692308
1393852,0.04807692307692308
1408351,0.04807692307692308
1409973,0.0784313725490196
1412933,0.0784313725490196
1416828,0.0784313725490196
1444367,0.01694915254237288
1499812,0.03076923076923077
1547434,0.008849557522123894
1572906,0.029411764705882353
1608281,0.022556390977443608
1608348,0.022556390977443608
1643106,0.022222222222222223
1643812,0.022222222222222223
1643940,0.022222222222222223
1687630,0.009523809523809525
1715872,0.0392156862745098
