Position,Ratio
698,1.3333333333333333
730,1.3333333333333333
755,1.3333333333333333
67663,1.0
67673,1.0
78519,2.0
111864,2.0
117328,4.0
117329,4.0
117331,4.0
185252,1.3333333333333333
185253,1.3333333333333333
185254,1.3333333333333333
198747,2.0
237838,0.2857142857142857
352401,0.6666666666666666
377120,0.6666666666666666
380409,1.0
392899,1.0
417956,4.0
421839,4.0
422177,4.0
926694,2.0
1153526,1.0
1194025,1.5
1194029,1.5
1228908,1.0
1247032,0.6
1248250,0.6
1291664,3.0
1299204,3.0
1393031,1.0
1407245,0.6666666666666666
1432196,2.0
1488402,2.0
1490429,3.0
1490431,3.0
1504004,0.25
1637908,0.6666666666666666
1688024,2.0
1735684,1.0
1819235,0.5
2002182,4.0
2004509,4.0
2004519,4.0
2015253,1.0
2043229,1.0
2050605,1.0
2050611,1.0
2050623,1.0
2080758,3.0
2082882,3.0
2191573,2.0
2289147,2.0
2337145,0.4
2367085,1.0
2430022,2.0
2586806,1.0
2694377,0.6666666666666666
2721393,2.0
2757115,4.0
2757149,4.0
2757164,4.0
2845346,2.5
2853382,2.5
2853391,2.5
2855156,2.5
3046805,2.0
3094635,2.0
3106921,1.0
3178150,2.0
3192801,2.0
3250267,1.5
3250963,1.5
3328428,2.0
3399014,0.6666666666666666
3484321,0.5
3622365,0.6666666666666666
3645500,2.0
3681272,1.0
3728653,1.5
3742661,1.5
3754973,2.0
3764716,2.0
3780409,1.0
3792288,1.0
3811340,0.6666666666666666
3837854,2.0
3844293,2.0
3894453,4.0
3894472,4.0
3900876,4.0
4003421,0.75
4006549,0.75
4057274,0.75
4057288,0.75
4153078,0.6666666666666666
4211155,0.5
4298288,2.0
4317363,0.3333333333333333
4345586,0.3333333333333333
4359122,1.0
4359180,1.0
4536769,0.6
4548213,0.6
4611805,1.0
4669574,1.3333333333333333
4673393,1.3333333333333333
4677969,1.3333333333333333
4830455,0.5
5351629,0.6666666666666666
5365416,2.0
5383195,1.5
5393506,1.5
5394193,1.5
5394917,1.5
5554934,2.0
5642141,2.0
5663445,2.0
5663453,2.0
5663455,2.0
5673857,1.5
5673859,1.5
6017454,2.0
6160553,2.0
6161952,2.0
6167716,2.0
6172636,4.0
6172643,4.0
6172644,4.0
6237892,2.0
6258395,1.0
6274093,2.0
6314937,1.0
6489966,1.0
6588248,0.3333333333333333
6687729,2.0
6732083,2.0
6745572,1.5
6747592,1.5
6756624,2.0
6756627,2.0
6756630,2.0
6778449,1.0
6782444,1.0
6783276,1.0
6807764,2.0
6853061,3.0
6853067,3.0
6910660,2.0
7002556,1.0
7004425,1.0
7005545,1.0
7005547,1.0
7036074,3.0
7040044,3.0
7071597,2.0
7120781,1.0
7146362,1.0
7171342,0.5
7178881,1.0
7237987,2.0
7441582,0.6666666666666666
7452562,0.6666666666666666
7492357,1.6666666666666667
7492411,1.6666666666666667
7492452,1.6666666666666667
7494351,1.6666666666666667
7512877,2.0
7527313,1.0
7635401,3.0
