Position,Ratio
100,0.2857142857142857
82825,2.0
1247713,2.0
1405085,2.0
1775592,2.0
3057628,2.0
3775054,2.0
4919240,2.0
5482374,2.0
5755261,2.0
6035523,2.0
6890304,2.0
6983113,2.0
9507519,2.0
10163762,2.0
13418566,2.0
13577383,2.0
13591813,0.75
13591845,0.75
13599597,0.5
13599643,0.5
13599674,0.5
13685858,0.2857142857142857
13701908,0.6666666666666666
13718411,0.2222222222222222
13720322,0.1111111111111111
13736776,0.4
13754783,0.25
13783852,0.125
13784863,0.18181818181818182
13789583,2.0
13816311,0.13333333333333333
13838146,0.2857142857142857
13861982,0.125
14189769,0.25
14212272,0.25
14216080,0.3
14216123,0.3
14219070,0.10526315789473684
14219510,0.625
14219628,0.625
14219751,0.625
14219825,0.625
14224329,0.10526315789473684
14865971,3.0
14865975,3.0
15379713,2.0
