Position,Ratio
100,0.18032786885245905
82825,11.0
1247713,11.0
1405085,11.0
1775592,11.0
3057628,11.0
3775054,11.0
4919240,11.0
5482374,11.0
5755261,11.0
6035523,11.0
6890304,11.0
6983113,11.0
9507519,11.0
10163762,11.0
13418566,11.0
13577383,11.0
13591813,0.6774193548387097
13591845,0.6774193548387097
13599597,0.4366197183098592
13599643,0.4366197183098592
13599674,0.4366197183098592
13685858,0.18032786885245905
13701908,0.5238095238095238
13718411,0.1358024691358025
13720322,0.06432748538011696
13736776,0.26829268292682934
13754783,0.15492957746478875
13783852,0.07284768211920531
13784863,0.10891089108910892
13789583,11.0
13816311,0.07801418439716312
13838146,0.18032786885245905
13861982,0.07284768211920531
14189769,0.15492957746478875
14212272,0.15492957746478875
14216080,0.23076923076923078
14216123,0.23076923076923078
14219070,0.06077348066298342
14219510,0.5774647887323944
14219628,0.5774647887323944
14219751,0.5774647887323944
14219825,0.5774647887323944
14224329,0.06077348066298342
14865971,21.0
14865975,21.0
15379713,11.0
