Position,Ratio
100,0.18032786885245905
82825,11.0
1247713,11.0
1405085,11.0
1775592,11.0
3057628,11.0
3775054,11.0
4919240,11.0
5482374,11.0
5755261,11.0
6035523,11.0
6890304,1.0
6983113,11.0
9507519,11.0
10163762,11.0
13418566,11.0
13577383,0.10891089108910892
13591813,0.07172995780590717
13591845,0.07172995780590717
13599597,0.07172995780590717
13599643,0.07172995780590717
13599674,0.07172995780590717
13685858,0.02552204176334107
13701908,0.01861252115059222
13718411,0.018404907975460124
13720322,0.018404907975460124
13736776,0.04059040590405904
13754783,0.016393442622950824
13783852,0.041278295605858856
13784863,0.041278295605858856
13789583,0.041278295605858856
13816311,0.01547116736990155
13838146,0.03536977491961415
13861982,0.03225806451612903
14189769,0.013732833957553061
14212272,0.08265213442325159
14216080,0.08265213442325159
14216123,0.08265213442325159
14219070,0.08265213442325159
14219510,0.08265213442325159
14219628,0.08265213442325159
14219751,0.08265213442325159
14219825,0.08265213442325159
14224329,0.08265213442325159
14865971,21.0
14865975,21.0
15379713,11.0
